,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,OverallQual,OverallCond,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Pool,GarageQuality,HouseAge,GarageAge,Remodel,TotalBath,WeightTotalBsmtSF,TotalPorchSF,Condition2Renew,PUD,SFoyer,Floor,Finish,SLvl,ExteriorBin,Interest,Qrtr,ATNHPIUS11180Q,SalePriceAd
1312,3,0.0,9572,Pave,2,Lvl,AllPub,Inside,0,NoRidge,Norm,1Fam,8,5,Gable,CompShg,BrkFace,336.0,4,3,PConc,5,3,1,6,482,1,0,971,1453,GasA,5,1,SBrkr,1453,1357,0,2810,4,1,4,9,5,1,5,Attchd,2,2,750,Y,500,0,0,None,None,0,6,2007,WD,Normal,302000,0,4.0,17,17.0,1,2.5,3863,0,0,0,0,2.0,1,0,0.5,5.254,2,168.01,179751.2052853997
1313,3,108.0,14774,Pave,2,Lvl,AllPub,Corner,0,NoRidge,Norm,1Fam,9,5,Gable,CompShg,BrkFace,165.0,4,3,PConc,4,3,1,1,0,1,0,1393,1393,GasA,5,1,SBrkr,1422,1177,0,2599,4,1,4,10,5,1,3,BuiltIn,3,3,779,Y,668,0,0,None,None,0,5,2010,WD,Normal,333168,0,3.0,11,11.0,1,2.5,1393,30,0,0,0,2.0,1,0,1.0,0.2006451612903227,2,166.25,200401.8045112782
1314,3,60.0,8190,Pave,3,Lvl,AllPub,Inside,0,Edwards,Norm,1Fam,4,6,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,3,732,1,0,216,948,GasA,5,1,SBrkr,948,0,0,948,3,1,3,5,5,1,3,Detchd,1,1,280,Y,0,0,0,None,None,0,10,2007,WD,Normal,119000,0,3.0,53,51.0,1,2.0,2412,36,0,0,0,1.0,1,0,0.5,4.7554838709677405,4,167.9,70875.52114353782
1315,3,85.0,11075,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,CBlock,2,3,2,5,500,2,276,176,952,GasA,3,1,SBrkr,1092,1020,0,2112,4,1,3,9,5,2,4,Attchd,1,2,576,Y,280,0,0,None,None,0,6,2008,WD,Normal,206900,0,3.0,39,39.0,1,2.5,3052,0,0,0,0,2.0,1,0,0.75,2.001,2,166.88,123981.30393096835
1316,3,61.0,10226,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,8,5,Gable,CompShg,Stone,270.0,4,3,PConc,5,3,4,1,0,1,0,1622,1622,GasA,5,1,SBrkr,1630,0,0,1630,3,1,5,8,5,1,4,Attchd,2,3,860,Y,172,0,0,None,None,0,1,2009,WD,Normal,295493,0,3.0,1,1.0,1,3.0,1622,42,0,0,0,1.0,1,0,1.0,0.15419354838709684,1,168.96,174889.32291666666
1317,4,47.0,4230,Pave,3,Lvl,AllPub,Corner,0,Somerst,Norm,TwnhsE,7,5,Gable,CompShg,None,0.0,4,3,PConc,5,4,1,1,0,1,0,1352,1352,GasA,5,1,SBrkr,1352,0,0,1352,2,1,4,5,5,1,4,Attchd,2,2,466,Y,0,0,0,None,None,0,4,2007,New,Partial,208900,0,3.0,0,1.0,1,2.0,1352,241,0,1,0,1.0,1,0,1.0,5.249666666666668,2,168.01,124337.83703350992
1318,3,0.0,14781,Pave,1,Lvl,AllPub,CulDSac,0,CollgCr,Norm,1Fam,8,5,Hip,CompShg,BrkFace,178.0,4,3,PConc,4,3,4,1,0,1,0,1753,1753,GasA,5,1,SBrkr,1787,0,0,1787,3,1,4,7,5,1,3,Attchd,2,3,748,Y,198,0,0,None,None,0,8,2006,WD,Normal,275000,0,3.0,4,5.0,1,2.0,1753,150,0,0,0,1.0,1,0,1.0,5.2464516129032255,3,161.87,169889.41743374313
1319,3,75.0,10215,Pave,3,Bnk,AllPub,Inside,0,Edwards,Norm,1Fam,4,5,Hip,CompShg,BrkFace,132.0,3,3,PConc,3,3,1,5,492,1,0,372,864,GasA,5,1,SBrkr,948,0,0,948,3,1,3,5,5,0,0,Attchd,1,1,248,Y,0,0,0,None,None,0,2,2007,WD,Normal,111000,0,3.0,53,53.0,1,1.0,2832,0,0,0,0,1.0,1,0,0.5,5.258928571428571,1,165.24,67175.0181554103
1320,3,70.0,8400,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,3,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,5,189,3,661,628,1478,GasA,4,1,SBrkr,1478,0,0,1478,3,1,3,6,5,2,4,Attchd,2,2,442,Y,114,0,0,None,None,0,6,2009,WD,Normal,156500,0,3.0,52,52.0,1,2.5,2928,216,0,0,0,1.0,1,0,0.75,0.2063333333333333,2,168.15,93071.66220636337
1321,3,0.0,6627,Pave,2,Lvl,AllPub,Corner,0,BrkSide,Feedr,1Fam,3,6,Hip,CompShg,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,Floor,3,0,SBrkr,720,0,0,720,2,1,3,4,5,0,0,Detchd,1,1,287,Y,0,0,0,None,None,0,7,2008,WD,Normal,72500,0,2.5,58,53.0,1,1.0,0,0,1,0,0,1.0,1,0,1.0,2.009677419354839,3,166.24,43611.645813282
1322,3,107.0,10186,Pave,2,Lvl,AllPub,Inside,0,NoRidge,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,6,674,1,0,76,750,GasA,5,1,SBrkr,1061,862,0,1923,3,1,4,8,5,1,3,Attchd,2,2,564,Y,240,0,0,None,None,0,6,2010,WD,Normal,190000,0,3.0,18,18.0,1,3.5,4120,39,0,0,0,2.0,1,0,0.75,0.1766666666666667,2,166.25,114285.71428571428
1323,3,50.0,5330,Pave,3,HLS,AllPub,Inside,0,BrkSide,Norm,1Fam,4,7,Hip,CompShg,None,0.0,2,3,CBlock,3,3,1,2,280,1,0,140,420,GasA,4,1,SBrkr,708,0,0,708,2,1,2,5,5,0,0,None,0,0,0,Y,164,0,0,None,None,0,12,2009,WD,Normal,82500,0,0.0,59,69.0,1,1.0,700,0,0,0,0,1.0,1,0,1.0,0.11806451612903227,4,167.06,49383.45504609122
1324,3,75.0,9986,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Gable,CompShg,BrkFace,428.0,4,3,PConc,5,3,3,1,0,1,0,1795,1795,GasA,5,1,SBrkr,1795,0,0,1795,2,1,4,7,5,1,4,Attchd,2,3,895,Y,0,0,0,None,None,0,2,2007,New,Partial,147000,0,3.0,0,0.0,1,2.0,1795,49,0,0,0,1.0,1,0,1.0,5.258928571428571,1,165.24,88961.51053013798
1325,1,40.0,3636,Pave,3,Lvl,AllPub,Inside,0,IDOTRR,Norm,1Fam,4,4,Gable,CompShg,None,0.0,3,3,BrkTil,3,2,1,1,0,1,0,796,796,GasA,2,0,SBrkr,796,0,0,796,2,1,3,5,5,0,0,None,0,0,0,N,0,0,0,MnPrv,None,0,1,2008,WD,Normal,55000,0,0.0,58,86.0,1,1.0,796,100,0,0,0,1.0,1,0,0.25,3.940322580645162,1,169.12,32521.286660359507
1326,2,70.0,4270,Pave,3,Bnk,AllPub,Inside,1,Edwards,Norm,1Fam,3,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,3,544,1,0,0,544,GasA,5,1,SBrkr,774,0,0,774,3,1,4,6,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,5,2007,WD,Normal,79000,0,0.0,1,76.0,1,1.0,1632,286,0,0,0,1.0,1,0,0.5,5.253548387096773,2,168.01,47021.010654127735
1327,3,60.0,6600,Pave,3,Lvl,AllPub,Inside,0,Mitchel,Norm,1Fam,5,9,Gable,CompShg,None,0.0,4,4,CBlock,3,3,1,5,641,1,0,175,816,GasA,5,1,SBrkr,816,0,0,816,3,1,4,5,5,1,5,Attchd,1,1,264,Y,0,0,0,MnPrv,None,0,10,2008,WD,Normal,130500,0,3.0,0,26.0,1,1.5,3380,0,0,0,0,1.0,1,0,1.0,0.9693548387096774,4,166.91,78185.848660955
1328,1,60.0,10440,Pave,3,Lvl,AllPub,Corner,0,OldTown,Norm,1Fam,6,7,Gable,CompShg,None,0.0,4,4,BrkTil,4,3,1,2,493,1,0,1017,1510,GasW,5,1,SBrkr,1584,1208,0,2792,5,1,3,8,3,2,3,Detchd,1,2,520,Y,0,0,0,MnPrv,Shed,1150,6,2008,WD,Normal,256000,0,2.5,58,88.0,1,2.0,2003,1027,0,0,0,1.5,1,0,0.75,2.001,2,166.88,153403.64333652923
1329,3,63.0,9084,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,7,5,Hip,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,935,935,GasA,4,1,SBrkr,955,677,0,1632,3,1,3,8,5,1,3,Attchd,3,2,462,Y,0,0,0,None,None,0,6,2006,WD,Normal,176500,0,3.0,8,8.0,1,2.5,935,28,0,0,0,2.0,1,0,1.0,4.9910000000000005,2,163.69,107825.76822041663
1330,3,85.0,10000,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,8,5,Hip,CompShg,Stone,410.0,4,3,PConc,4,4,3,1,0,1,0,1588,1588,GasA,5,1,SBrkr,1588,0,0,1588,3,1,4,7,5,1,4,Attchd,2,3,825,Y,144,0,0,None,None,0,12,2007,WD,Normal,227000,0,3.0,1,1.0,1,2.0,1588,45,0,0,0,1.0,1,0,1.0,4.2445161290322595,4,167.9,135199.52352590827
1331,3,55.0,10780,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,5,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,3,5,483,1,0,428,911,GasA,4,1,SBrkr,954,0,0,954,3,1,3,6,5,0,0,Detchd,1,2,576,Y,0,0,0,None,None,0,7,2006,WD,Normal,132500,0,3.0,30,30.0,1,1.0,2843,0,0,0,0,1.5,1,1,0.5,5.235161290322582,3,161.87,81855.81021807624
1332,3,67.0,8877,Pave,3,Lvl,AllPub,Inside,1,Edwards,Norm,1Fam,4,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,2,5,690,1,0,126,816,GasA,5,1,SBrkr,816,0,0,816,2,1,3,3,5,1,4,Detchd,1,1,288,Y,0,0,0,None,None,0,5,2009,WD,Normal,100000,0,2.0,51,51.0,1,2.0,3576,0,0,0,0,1.0,1,0,0.5,0.17741935483870971,2,168.15,59470.710674992566
1333,1,60.0,7200,Pave,3,Lvl,AllPub,Corner,0,IDOTRR,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,803,803,GasA,5,1,SBrkr,803,557,0,1360,2,1,4,6,5,0,0,Detchd,1,1,297,Y,0,0,0,MnPrv,None,0,7,2006,WD,Normal,125500,0,3.0,11,55.0,1,1.5,803,255,0,0,0,1.5,1,0,0.5,5.235161290322582,3,161.87,77531.35231976277
1334,1,24.0,2368,Pave,3,Lvl,AllPub,Inside,0,BrDale,Norm,TwnhsE,5,6,Gable,CompShg,None,312.0,3,3,CBlock,3,3,1,2,765,1,0,0,765,GasA,3,1,SBrkr,765,600,0,1365,3,1,3,7,4,0,0,Attchd,1,2,440,Y,0,0,0,None,None,0,5,2009,WD,Normal,125000,0,3.0,39,39.0,1,1.5,1530,36,0,1,0,2.0,1,0,0.75,0.17741935483870971,2,168.15,74338.3883437407
1335,3,80.0,9650,Pave,3,Lvl,AllPub,Inside,0,NWAmes,Norm,1Fam,6,5,Gable,CompShg,BrkFace,360.0,3,3,CBlock,4,3,1,5,686,1,0,664,1350,GasA,3,1,SBrkr,1334,0,0,1334,2,1,3,6,5,1,3,Attchd,2,2,630,Y,0,0,0,None,None,0,4,2009,WD,Normal,167900,0,3.0,32,32.0,1,2.5,4094,16,0,0,0,1.0,1,0,0.75,0.15033333333333332,2,168.15,99851.32322331252
1336,3,87.0,9246,Pave,2,Lvl,AllPub,Inside,0,NWAmes,Feedr,Duplex,5,5,Gable,CompShg,BrkFace,564.0,3,3,CBlock,3,3,1,1,0,1,0,1656,1656,GasA,3,1,SBrkr,1656,0,0,1656,4,2,3,8,5,0,0,Detchd,1,2,506,Y,0,0,0,None,None,0,11,2008,WD,Normal,135000,0,3.0,35,35.0,1,2.0,1656,211,1,0,0,1.0,1,0,0.75,0.38766666666666655,4,166.91,80881.91240788449
1337,1,153.0,4118,Pave,2,Bnk,AllPub,Corner,1,OldTown,Feedr,1Fam,4,4,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,693,693,Grav,2,0,FuseA,693,0,0,693,2,1,2,4,5,0,0,None,0,0,0,N,0,0,0,None,None,0,3,2006,WD,Normal,52500,0,0.0,56,65.0,1,1.0,693,20,1,0,0,1.0,1,0,0.5,4.589354838709676,1,162.69,32269.96127604647
1338,3,95.0,13450,Pave,2,Lvl,AllPub,Corner,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,6,700,1,0,216,916,GasA,5,1,SBrkr,920,941,0,1861,3,1,4,8,5,0,0,BuiltIn,2,2,492,Y,146,0,0,None,None,0,6,2006,WD,Normal,200000,0,3.0,4,4.0,1,3.5,4416,91,0,0,0,2.0,1,0,1.0,4.9910000000000005,2,163.69,122182.1736208687
1339,3,120.0,9560,Pave,2,Lvl,AllPub,Corner,0,CollgCr,Norm,1Fam,5,7,Hip,CompShg,None,0.0,3,4,CBlock,3,3,2,3,360,1,0,504,864,GasA,5,1,SBrkr,864,0,0,864,3,1,3,5,5,0,0,Attchd,2,1,288,Y,0,0,0,None,None,0,6,2006,WD,Normal,128500,0,3.0,34,34.0,1,1.0,1584,0,0,0,0,1.0,1,0,0.5,4.9910000000000005,2,163.69,78502.04655140814
1340,3,70.0,8294,Pave,3,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,4,5,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,858,858,GasA,3,1,SBrkr,872,0,0,872,3,1,3,5,5,0,0,Detchd,1,4,480,Y,0,0,0,GdWo,None,0,6,2007,WD,Normal,123000,0,3.0,36,33.0,1,1.0,858,0,0,0,0,1.0,1,0,0.5,5.254,2,168.01,73209.92798047735
1341,3,66.0,13695,Pave,3,Lvl,AllPub,Inside,0,SawyerW,RRAe,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,6,814,1,0,300,1114,GasA,5,1,SBrkr,1114,0,0,1114,3,1,4,6,5,0,0,Detchd,1,2,576,Y,0,0,0,None,None,0,7,2008,WD,Normal,155000,0,3.0,4,4.0,1,2.0,5184,78,1,0,0,1.0,1,0,1.0,2.009677419354839,3,166.24,93238.69104908565
1342,3,0.0,9375,Pave,3,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,8,5,Gable,CompShg,BrkFace,149.0,4,3,PConc,4,3,1,1,0,1,0,1284,1284,GasA,5,1,SBrkr,1284,885,0,2169,3,1,4,7,5,1,4,Attchd,2,2,647,Y,192,0,0,None,None,0,8,2007,WD,Normal,228500,0,3.0,5,5.0,1,2.5,1284,87,0,0,0,2.0,1,0,1.0,5.022258064516129,3,167.17,136687.20464198122
1343,3,57.0,7558,Pave,3,Bnk,AllPub,Inside,0,Crawfor,Norm,1Fam,6,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,3,1,1,0,1,0,896,896,GasA,4,1,SBrkr,1172,741,0,1913,3,1,3,9,5,1,3,Detchd,1,2,342,Y,0,0,0,None,None,0,3,2009,WD,Normal,177000,0,2.0,59,80.0,1,1.5,896,0,0,0,0,1.5,1,0,0.75,0.18064516129032263,1,168.96,104758.52272727272
1344,3,85.0,11103,Pave,2,Lvl,AllPub,Corner,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,1,0,1,0,728,728,GasA,5,1,SBrkr,728,728,0,1456,3,1,4,8,5,1,3,Attchd,3,2,440,Y,0,0,0,None,None,0,7,2007,New,Partial,155835,0,3.0,1,1.0,1,2.5,728,0,0,0,0,2.0,1,0,1.0,5.258387096774193,3,167.17,93219.47717891967
1345,1,50.0,6000,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,4,4,Hip,CompShg,None,0.0,3,3,PConc,3,3,1,5,250,1,0,710,960,GasA,4,1,FuseA,960,0,0,960,2,1,2,5,5,0,0,Detchd,1,1,308,Y,0,0,0,None,None,0,7,2007,WD,Normal,108500,0,3.0,57,10.0,1,1.0,1960,168,0,0,0,1.0,1,0,0.5,5.258387096774193,3,167.17,64903.98995034995
1346,3,0.0,20781,Pave,1,Lvl,AllPub,CulDSac,0,NWAmes,PosN,1Fam,7,7,Hip,CompShg,None,0.0,3,3,CBlock,3,3,1,4,297,3,68,1203,1568,GasA,3,1,SBrkr,2156,0,0,2156,3,1,3,9,5,1,4,Attchd,2,2,508,Y,0,0,0,None,None,0,6,2006,WD,Normal,262500,0,3.5,3,38.0,1,2.0,1392,370,1,0,0,1.0,1,0,0.75,4.9910000000000005,2,163.69,160364.1028773902
1347,3,93.0,15306,Pave,2,HLS,AllPub,Corner,0,Timber,Norm,1Fam,8,5,Gable,CompShg,Stone,100.0,4,3,PConc,5,3,4,6,80,1,0,1652,1732,GasA,5,1,SBrkr,1776,0,0,1776,3,1,4,7,5,1,4,Attchd,3,3,712,Y,0,0,0,None,None,0,5,2007,New,Partial,283463,0,3.0,0,1.0,1,3.0,2132,0,0,0,0,1.0,1,0,1.0,5.253548387096773,2,168.01,168717.93345634188
1348,3,0.0,16196,Pave,0,Low,AllPub,Inside,0,SawyerW,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,4,6,1443,1,0,39,1482,GasA,5,1,SBrkr,1494,0,0,1494,3,1,4,5,5,1,2,Attchd,2,2,514,Y,402,0,0,None,None,0,8,2007,WD,Normal,215000,0,3.0,9,9.0,1,3.0,8697,25,0,0,0,1.0,1,0,1.0,5.022258064516129,3,167.17,128611.5929891727
1349,1,50.0,5250,Pave,3,Lvl,AllPub,Inside,0,OldTown,Norm,1Fam,8,5,Gable,CompShg,None,0.0,3,4,BrkTil,3,2,1,2,259,1,0,425,684,OthW,2,0,SBrkr,938,1215,205,2358,4,1,3,8,5,0,0,None,0,0,0,Y,0,0,0,None,None,0,12,2008,WD,Normal,122000,0,0.0,21,136.0,1,2.0,943,74,0,0,0,2.0,1,0,0.5,0.1551612903225806,4,166.91,73093.28380564376
1350,3,91.0,11643,Pave,3,Lvl,AllPub,Inside,0,NAmes,Artery,Duplex,5,5,Gable,CompShg,BrkFace,368.0,3,3,CBlock,3,3,1,2,500,1,0,748,1248,GasA,3,1,SBrkr,1338,1296,0,2634,6,2,3,12,5,0,0,Detchd,1,4,968,Y,0,0,0,None,None,0,8,2009,WD,Normal,200000,0,3.0,40,40.0,1,4.5,1748,0,1,0,0,2.0,1,0,0.5,0.16032258064516125,3,166.18,120351.42616440004
1351,3,70.0,9247,Pave,2,Lvl,AllPub,Inside,0,NAmes,Norm,1Fam,6,6,Gable,CompShg,BrkFace,318.0,3,3,CBlock,3,3,1,3,319,1,0,539,858,GasA,5,1,SBrkr,858,858,0,1716,4,1,3,8,5,1,4,Attchd,3,2,490,Y,0,0,0,None,None,0,3,2008,WD,Normal,171000,0,3.0,46,46.0,1,1.5,1496,204,0,0,0,2.0,1,0,0.75,2.6103225806451613,1,169.12,101111.6367076632
1352,1,50.0,6000,Pave,3,Lvl,AllPub,Inside,0,BrkSide,Norm,1Fam,6,9,Gable,CompShg,None,0.0,4,3,BrkTil,3,3,1,1,0,1,0,698,698,GasA,3,1,SBrkr,786,390,0,1176,2,1,3,4,5,0,0,Detchd,1,2,624,N,210,0,0,None,None,0,7,2009,WD,Normal,134900,0,3.0,9,10.0,1,1.0,698,0,0,0,0,1.5,1,0,0.5,0.1558064516129032,3,166.18,81177.03694788783
1353,3,56.0,14720,Pave,2,Lvl,AllPub,CulDSac,0,NoRidge,Norm,1Fam,8,5,Hip,CompShg,BrkFace,579.0,4,3,PConc,4,3,3,6,816,1,0,1217,2033,GasA,5,1,SBrkr,2053,1185,0,3238,4,1,4,9,5,1,5,Attchd,3,3,666,Y,283,0,0,None,None,0,3,2010,WD,Normal,410000,0,3.0,14,14.0,1,3.5,6113,86,0,0,0,1.5,1,0,1.0,0.16451612903225812,1,162.76,251904.6448758909
1354,3,0.0,10316,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,6,735,1,0,257,992,GasA,5,1,SBrkr,992,873,0,1865,3,1,4,7,5,1,3,Attchd,2,3,839,Y,0,0,0,None,None,0,6,2008,WD,Normal,235000,0,3.0,8,8.0,1,3.5,4667,184,0,0,0,2.0,1,0,1.0,2.001,2,166.88,140819.75071907957
1355,3,102.0,10192,Pave,2,Lvl,AllPub,Inside,0,NWAmes,Norm,1Fam,7,6,Gable,CompShg,BrkFace,143.0,3,3,CBlock,3,3,1,1,0,1,0,570,570,GasA,4,1,SBrkr,1222,698,0,1920,4,1,4,8,5,1,3,Attchd,2,2,487,Y,0,0,0,GdPrv,None,0,9,2006,WD,Normal,170000,0,3.0,14,38.0,1,3.0,570,98,0,0,0,1.5,1,1,0.5,5.254666666666668,3,161.87,105022.5489590412
1356,3,0.0,9477,Pave,3,Lvl,AllPub,Corner,0,NAmes,Norm,1Fam,5,5,Gable,CompShg,BrkFace,65.0,3,3,CBlock,3,3,1,3,340,1,0,524,864,GasA,3,1,SBrkr,892,0,0,892,3,1,3,5,5,0,0,Attchd,2,1,264,Y,0,0,0,GdWo,None,0,10,2008,WD,Normal,110000,0,3.0,42,42.0,1,1.0,1544,0,0,0,0,1.0,1,0,0.75,0.9693548387096774,4,166.91,65903.78048049848
1357,3,0.0,12537,Pave,2,Lvl,AllPub,CulDSac,0,NAmes,Norm,1Fam,5,6,Gable,CompShg,None,0.0,3,3,CBlock,3,3,1,6,734,1,0,344,1078,GasA,5,1,SBrkr,1078,0,0,1078,3,1,3,6,5,1,2,Attchd,3,2,500,Y,0,0,0,None,None,0,4,2010,WD,Normal,149900,0,3.0,2,39.0,1,2.5,4748,0,0,0,0,1.0,1,0,1.0,0.1983333333333334,2,166.25,90165.41353383458
1358,4,0.0,2117,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,Twnhs,6,5,Gable,CompShg,BrkFace,216.0,4,3,PConc,4,3,1,6,378,1,0,378,756,GasA,5,1,SBrkr,769,804,0,1573,3,1,4,5,5,0,0,Detchd,1,2,440,Y,0,0,0,None,None,0,6,2010,WD,Normal,177500,0,3.0,10,10.0,1,2.5,2646,32,0,1,0,2.0,1,0,0.5,0.1766666666666667,2,166.25,106766.91729323308
1359,3,129.0,16737,Pave,3,Lvl,AllPub,FR3,0,NridgHt,Norm,1Fam,9,5,Hip,CompShg,BrkFace,66.0,4,3,PConc,5,3,3,6,1447,1,0,533,1980,GasA,5,1,SBrkr,1980,0,0,1980,3,1,5,8,5,1,4,Attchd,3,3,770,Y,194,0,0,None,None,0,9,2006,WD,Normal,315000,0,3.0,1,2.0,1,3.0,9215,45,0,0,0,1.0,1,0,1.0,5.254666666666668,3,161.87,194600.60542410577
1360,3,51.0,9842,Pave,3,Lvl,AllPub,Inside,0,SWISU,Feedr,1Fam,5,6,Gable,CompShg,None,0.0,3,3,BrkTil,3,2,1,1,0,1,0,612,612,GasA,5,1,SBrkr,990,1611,0,2601,4,1,3,8,5,0,0,BuiltIn,2,2,621,Y,183,0,0,None,None,0,5,2008,WD,Normal,189000,0,3.0,10,10.0,1,3.5,612,301,1,0,0,2.0,1,0,0.5,1.9783870967741932,2,166.88,113255.03355704698
1361,3,124.0,16158,Pave,2,Low,AllPub,Inside,1,StoneBr,Norm,1Fam,7,5,Hip,CompShg,Stone,16.0,4,3,PConc,5,3,3,5,1274,1,0,256,1530,GasA,5,1,SBrkr,1530,0,0,1530,3,1,4,7,5,1,4,Attchd,3,2,430,Y,168,0,0,None,None,0,6,2009,WD,Normal,260000,0,3.0,4,4.0,1,3.0,6626,36,0,0,0,1.0,1,0,1.0,0.2063333333333333,2,168.15,154623.84775498067
1362,3,0.0,12513,Pave,2,Lvl,AllPub,FR2,0,NAmes,Feedr,1Fam,4,4,Gable,CompShg,None,0.0,3,4,BrkTil,3,2,1,1,0,1,0,715,715,GasA,4,1,SBrkr,1281,457,0,1738,4,1,3,7,5,1,4,Attchd,1,1,368,Y,55,0,0,None,None,0,6,2009,WD,Normal,104900,0,3.0,2,89.0,1,2.0,715,0,1,0,0,1.5,1,0,1.0,0.2063333333333333,2,168.15,62384.7754980672
1363,3,73.0,8499,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,1Fam,6,5,Gable,CompShg,None,0.0,3,3,PConc,4,3,1,1,0,1,0,616,616,GasA,5,1,SBrkr,616,796,0,1412,3,1,4,6,5,1,4,BuiltIn,3,2,432,Y,0,0,0,None,None,0,3,2007,New,Partial,156932,0,3.0,0,0.0,1,2.5,616,36,0,0,0,2.0,1,0,1.0,5.256774193548388,1,165.24,94972.16170418785
1364,4,30.0,3180,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,TwnhsE,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,1,0,1,0,600,600,GasA,5,1,SBrkr,520,600,80,1200,2,1,4,4,5,0,0,Detchd,2,2,480,Y,0,0,0,None,None,0,4,2006,WD,Abnorml,144152,0,3.0,1,1.0,1,2.5,600,166,0,1,0,2.0,1,0,0.5,4.790333333333334,2,163.69,88064.02345897733
1365,4,0.0,7500,Pave,3,Lvl,AllPub,Inside,0,Somerst,Norm,1Fam,7,5,Gable,CompShg,None,0.0,4,3,PConc,4,3,1,6,533,1,0,281,814,GasA,5,1,SBrkr,814,860,0,1674,3,1,4,7,5,0,0,Attchd,2,2,663,Y,0,0,0,None,None,0,1,2010,WD,Normal,216000,0,3.0,10,10.0,1,3.5,3479,96,0,0,0,2.0,1,0,1.0,0.11000000000000003,1,162.76,132710.73973949373
1366,3,68.0,9179,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,1Fam,7,5,Gable,CompShg,BrkFace,158.0,4,3,PConc,4,3,1,6,633,1,0,240,873,GasA,5,1,SBrkr,882,908,0,1790,3,1,4,7,5,0,0,Attchd,2,2,588,Y,0,0,0,None,None,0,6,2008,WD,Abnorml,193000,0,3.0,9,9.0,1,3.5,4038,88,0,0,0,2.0,1,0,1.0,2.001,2,166.88,115651.96548418024
1367,1,41.0,2665,Pave,3,Lvl,AllPub,Inside,0,MeadowV,Norm,TwnhsE,5,6,Gable,CompShg,None,0.0,3,3,PConc,3,3,1,5,548,3,173,36,757,GasA,5,1,SBrkr,925,550,0,1475,4,1,3,6,5,1,3,Attchd,2,1,336,Y,104,0,0,None,None,0,7,2006,WD,Normal,127000,0,3.0,29,29.0,1,2.0,3259,26,0,1,0,2.0,1,0,1.0,5.235161290322582,3,161.87,78458.02186940137
